visit_id,customer_id,visit_date,check_in_time,check_out_time,visit_type
10624,244,2024-06-27,14:00:00,10:00:00,Climbing
10625,690,2024-06-23,10:00:00,15:00:00,Climbing
10626,577,2023-04-14,16:00:00,11:00:00,Climbing
10627,380,2023-12-11,14:00:00,21:00:00,Climbing
10628,515,2023-10-20,09:00:00,09:00:00,Climbing
10629,207,2023-03-26,19:00:00,18:00:00,Climbing
10630,394,2023-04-02,20:00:00,10:00:00,Climbing
10631,21,2024-06-25,17:00:00,09:00:00,Climbing
10632,527,2023-09-05,09:00:00,09:00:00,Climbing
10633,343,2023-03-10,11:00:00,10:00:00,Climbing
10634,718,2023-04-28,19:00:00,20:00:00,Climbing
10635,202,2023-05-27,18:00:00,14:00:00,Climbing
10636,120,2023-10-07,15:00:00,17:00:00,Climbing
10637,649,2023-07-03,16:00:00,23:00:00,Class
10638,389,2023-09-06,12:00:00,21:00:00,Climbing
10639,537,2023-04-02,19:00:00,08:00:00,Climbing
10640,234,2023-06-28,07:00:00,17:00:00,Climbing
10641,633,2023-02-08,09:00:00,13:00:00,Climbing
10642,602,2024-05-01,20:00:00,18:00:00,Climbing
10643,320,2023-04-19,18:00:00,08:00:00,Climbing
10644,712,2024-02-19,13:00:00,10:00:00,Climbing
10645,180,2023-07-11,21:00:00,19:00:00,Class
10646,368,2023-09-17,14:00:00,11:00:00,Climbing
10647,76,2023-06-09,10:00:00,20:00:00,Climbing
10648,649,2024-01-16,11:00:00,23:00:00,Climbing
10649,650,2024-04-06,15:00:00,15:00:00,Climbing
10650,496,2023-06-06,17:00:00,09:00:00,Climbing
10651,522,2023-05-13,12:00:00,22:00:00,Climbing
10652,201,2024-01-08,12:00:00,14:00:00,Class
10653,346,2023-04-17,21:00:00,10:00:00,Climbing
10654,483,2023-12-16,20:00:00,08:00:00,Climbing
10655,219,2023-02-21,08:00:00,13:00:00,Climbing
10656,60,2023-12-06,18:00:00,09:00:00,Climbing
10657,659,2023-10-08,07:00:00,20:00:00,Climbing
10658,619,2023-03-04,15:00:00,10:00:00,Class
10659,550,2023-12-22,13:00:00,21:00:00,Climbing
10660,646,2023-09-02,14:00:00,13:00:00,Climbing
10661,221,2023-04-29,16:00:00,10:00:00,Climbing
10662,502,2023-07-13,13:00:00,19:00:00,Climbing
10663,133,2023-09-27,13:00:00,12:00:00,Climbing
10664,53,2023-02-20,20:00:00,21:00:00,Climbing
10665,450,2024-06-07,07:00:00,10:00:00,Climbing
10666,62,2023-12-31,16:00:00,19:00:00,Class
10667,23,2023-02-26,09:00:00,14:00:00,Climbing
10668,44,2024-03-26,11:00:00,14:00:00,Climbing
10669,558,2023-06-26,13:00:00,19:00:00,Class
10670,659,2023-11-23,18:00:00,08:00:00,Climbing
10671,728,2023-06-01,07:00:00,13:00:00,Class
10672,47,2024-02-06,17:00:00,20:00:00,Climbing
10673,24,2024-01-31,13:00:00,20:00:00,Climbing
10674,657,2023-10-29,06:00:00,22:00:00,Climbing
10675,89,2023-05-12,16:00:00,10:00:00,Climbing
10676,174,2023-05-19,11:00:00,14:00:00,Climbing
10677,576,2023-07-29,21:00:00,08:00:00,Climbing
10678,119,2023-03-21,13:00:00,17:00:00,Climbing
10679,735,2023-07-04,13:00:00,10:00:00,Climbing
10680,668,2024-01-10,17:00:00,19:00:00,Climbing
10681,178,2024-03-30,16:00:00,17:00:00,Climbing
10682,342,2023-07-01,12:00:00,09:00:00,Climbing
10683,568,2023-05-08,12:00:00,21:00:00,Climbing
10684,59,2024-03-31,19:00:00,15:00:00,Climbing
10685,438,2024-05-02,16:00:00,15:00:00,Class
10686,428,2023-08-13,15:00:00,18:00:00,Climbing
10687,426,2023-01-15,16:00:00,21:00:00,Climbing
10688,381,2024-01-16,17:00:00,16:00:00,Class
10689,486,2024-03-04,14:00:00,20:00:00,Climbing
10690,732,2023-01-10,07:00:00,16:00:00,Class
10691,185,2023-11-22,18:00:00,18:00:00,Climbing
10692,559,2023-11-18,06:00:00,20:00:00,Climbing
10693,460,2023-07-27,21:00:00,09:00:00,Climbing
10694,102,2024-02-15,17:00:00,14:00:00,Class
10695,556,2023-08-23,07:00:00,14:00:00,Climbing
10696,15,2024-01-06,19:00:00,11:00:00,Climbing
10697,748,2023-10-10,19:00:00,13:00:00,Climbing
10698,51,2023-05-16,08:00:00,08:00:00,Climbing
10699,309,2023-11-28,20:00:00,21:00:00,Climbing
10700,34,2024-02-08,14:00:00,13:00:00,Class
10701,636,2024-06-16,15:00:00,22:00:00,Class
10702,589,2023-07-27,18:00:00,20:00:00,Climbing
10703,635,2023-02-05,12:00:00,08:00:00,Climbing
10704,205,2024-06-24,10:00:00,12:00:00,Class
10705,740,2023-12-08,10:00:00,11:00:00,Class
10706,70,2024-06-01,11:00:00,13:00:00,Class
10707,230,2023-02-26,07:00:00,18:00:00,Class
10708,480,2023-07-07,06:00:00,22:00:00,Climbing
10709,533,2023-03-15,16:00:00,18:00:00,Climbing
10710,108,2024-04-02,06:00:00,12:00:00,Climbing
10711,241,2024-04-26,08:00:00,12:00:00,Climbing
10712,251,2023-10-02,06:00:00,10:00:00,Climbing
10713,135,2023-04-13,14:00:00,17:00:00,Climbing
10714,90,2023-03-11,15:00:00,22:00:00,Climbing
10715,591,2023-11-18,18:00:00,09:00:00,Climbing
10716,440,2023-10-04,20:00:00,14:00:00,Class
10717,689,2024-01-16,18:00:00,17:00:00,Climbing
10718,298,2023-06-16,18:00:00,22:00:00,Climbing
10719,407,2023-08-09,20:00:00,19:00:00,Climbing
10720,308,2023-01-12,10:00:00,15:00:00,Climbing
10721,102,2023-11-30,14:00:00,12:00:00,Climbing
10722,361,2023-08-20,10:00:00,16:00:00,Climbing
10723,624,2024-05-18,06:00:00,08:00:00,Climbing
10724,693,2023-12-18,16:00:00,20:00:00,Climbing
10725,616,2023-08-07,17:00:00,10:00:00,Climbing
10726,528,2023-05-25,12:00:00,15:00:00,Climbing
10727,608,2024-05-10,12:00:00,12:00:00,Class
10728,293,2023-01-09,09:00:00,09:00:00,Climbing
10729,146,2023-06-28,08:00:00,17:00:00,Climbing
10730,404,2024-05-31,06:00:00,16:00:00,Climbing
10731,2,2023-12-24,12:00:00,20:00:00,Class
10732,119,2023-10-19,10:00:00,08:00:00,Climbing
10733,606,2023-04-22,15:00:00,10:00:00,Climbing
10734,191,2024-03-31,06:00:00,21:00:00,Climbing
10735,3,2023-04-22,06:00:00,21:00:00,Climbing
10736,487,2023-05-16,20:00:00,21:00:00,Climbing
10737,623,2023-04-15,08:00:00,11:00:00,Class
10738,177,2023-03-28,08:00:00,14:00:00,Climbing
10739,257,2024-06-05,07:00:00,11:00:00,Climbing
10740,534,2023-11-26,13:00:00,18:00:00,Climbing
10741,477,2023-12-15,18:00:00,09:00:00,Climbing
10742,398,2024-06-06,17:00:00,09:00:00,Climbing
10743,496,2023-05-07,13:00:00,23:00:00,Climbing
10744,220,2023-01-04,11:00:00,17:00:00,Climbing
10745,173,2023-11-24,10:00:00,08:00:00,Climbing
10746,736,2023-10-05,18:00:00,14:00:00,Climbing
10747,390,2023-09-19,19:00:00,21:00:00,Climbing
10748,502,2023-02-03,11:00:00,16:00:00,Climbing
10749,577,2023-09-06,06:00:00,19:00:00,Climbing
10750,789,2023-06-07,07:00:00,17:00:00,Climbing
10751,761,2023-05-31,12:00:00,09:00:00,Climbing
10752,260,2023-05-02,06:00:00,14:00:00,Climbing
10753,131,2023-07-01,13:00:00,21:00:00,Climbing
10754,113,2023-07-13,08:00:00,22:00:00,Climbing
10755,798,2023-06-18,21:00:00,15:00:00,Class
10756,799,2024-06-19,19:00:00,10:00:00,Climbing
10757,723,2024-05-25,09:00:00,11:00:00,Climbing
10758,20,2023-11-11,12:00:00,21:00:00,Climbing
10759,215,2024-06-20,15:00:00,16:00:00,Climbing
10760,310,2024-06-26,12:00:00,11:00:00,Climbing
10761,251,2023-07-14,07:00:00,13:00:00,Climbing
10762,488,2023-09-01,10:00:00,15:00:00,Climbing
10763,382,2024-06-08,13:00:00,17:00:00,Class
10764,409,2023-11-29,21:00:00,09:00:00,Climbing
10765,271,2023-04-27,14:00:00,08:00:00,Climbing
10766,407,2024-01-13,18:00:00,14:00:00,Climbing
10767,692,2023-04-23,21:00:00,08:00:00,Climbing
10768,194,2023-07-05,10:00:00,11:00:00,Climbing
10769,441,2023-05-05,07:00:00,12:00:00,Climbing
10770,313,2023-05-15,09:00:00,09:00:00,Class
10771,79,2023-01-03,16:00:00,17:00:00,Climbing
10772,180,2024-04-26,10:00:00,20:00:00,Climbing
10773,675,2023-06-11,11:00:00,11:00:00,Climbing
10774,714,2023-02-17,21:00:00,18:00:00,Climbing
10775,14,2023-02-17,17:00:00,18:00:00,Climbing
10776,246,2023-11-01,11:00:00,17:00:00,Climbing
10777,14,2024-06-27,18:00:00,18:00:00,Class
10778,99,2023-03-21,17:00:00,14:00:00,Climbing
10779,33,2023-02-24,06:00:00,11:00:00,Climbing
10780,436,2023-08-28,11:00:00,18:00:00,Climbing
10781,257,2023-11-05,16:00:00,08:00:00,Climbing
10782,34,2023-06-11,15:00:00,19:00:00,Climbing
10783,19,2023-06-15,06:00:00,20:00:00,Climbing
10784,664,2023-08-21,21:00:00,17:00:00,Climbing
10785,260,2023-06-21,18:00:00,11:00:00,Climbing
10786,676,2024-05-15,10:00:00,18:00:00,Climbing
10787,589,2023-01-23,16:00:00,19:00:00,Climbing
10788,416,2023-05-09,21:00:00,13:00:00,Climbing
10789,137,2024-03-18,20:00:00,20:00:00,Climbing
10790,359,2024-04-01,12:00:00,21:00:00,Climbing
10791,720,2023-03-03,19:00:00,19:00:00,Climbing
10792,754,2024-06-16,19:00:00,12:00:00,Climbing
10793,579,2024-01-15,13:00:00,20:00:00,Climbing
10794,116,2023-05-30,16:00:00,11:00:00,Climbing
10795,404,2023-09-07,16:00:00,09:00:00,Climbing
10796,202,2023-06-12,18:00:00,22:00:00,Climbing
10797,376,2023-03-24,10:00:00,17:00:00,Class
10798,250,2023-06-09,07:00:00,18:00:00,Class
10799,446,2023-11-14,08:00:00,13:00:00,Climbing
10800,278,2024-03-27,17:00:00,19:00:00,Climbing
10801,112,2023-07-18,12:00:00,13:00:00,Climbing
10802,473,2023-07-10,15:00:00,13:00:00,Climbing
10803,746,2023-09-13,09:00:00,11:00:00,Climbing
10804,688,2023-12-19,20:00:00,15:00:00,Class
10805,392,2024-02-16,06:00:00,08:00:00,Climbing
10806,143,2023-06-28,08:00:00,17:00:00,Climbing
10807,32,2023-11-17,15:00:00,15:00:00,Climbing
10808,181,2023-08-01,19:00:00,15:00:00,Climbing
10809,579,2024-01-27,20:00:00,12:00:00,Class
10810,516,2023-04-01,07:00:00,23:00:00,Climbing
10811,798,2023-05-21,14:00:00,16:00:00,Climbing
10812,269,2023-08-22,06:00:00,19:00:00,Climbing
10813,236,2024-05-01,14:00:00,16:00:00,Climbing
10814,277,2023-11-10,20:00:00,17:00:00,Climbing
10815,553,2024-06-12,15:00:00,11:00:00,Climbing
10816,633,2023-02-26,10:00:00,23:00:00,Climbing
10817,275,2023-09-09,17:00:00,21:00:00,Climbing
10818,743,2023-08-18,11:00:00,21:00:00,Climbing
10819,86,2023-11-25,11:00:00,09:00:00,Climbing
10820,63,2024-03-20,17:00:00,08:00:00,Climbing
10821,404,2024-04-05,11:00:00,15:00:00,Climbing
10822,192,2024-01-02,14:00:00,15:00:00,Climbing
10823,293,2023-12-17,19:00:00,18:00:00,Class
10824,31,2024-06-03,18:00:00,14:00:00,Climbing
10825,330,2023-07-29,18:00:00,23:00:00,Climbing
10826,658,2024-03-31,14:00:00,20:00:00,Climbing
10827,107,2024-05-19,16:00:00,20:00:00,Climbing
10828,622,2023-09-26,15:00:00,22:00:00,Climbing
10829,276,2024-02-03,21:00:00,22:00:00,Climbing
10830,722,2023-07-26,12:00:00,18:00:00,Climbing
10831,651,2023-03-28,08:00:00,10:00:00,Climbing
10832,598,2023-11-17,20:00:00,10:00:00,Class
10833,556,2023-04-18,12:00:00,17:00:00,Climbing
10834,82,2023-09-08,10:00:00,15:00:00,Climbing
10835,64,2024-04-22,14:00:00,19:00:00,Climbing
10836,567,2023-02-17,13:00:00,18:00:00,Climbing
10837,586,2023-01-17,15:00:00,23:00:00,Climbing
10838,129,2023-11-28,17:00:00,15:00:00,Climbing
10839,256,2023-07-01,11:00:00,09:00:00,Climbing
10840,231,2023-08-17,10:00:00,21:00:00,Climbing
10841,497,2023-08-10,15:00:00,08:00:00,Climbing
10842,137,2023-02-17,07:00:00,08:00:00,Climbing
10843,455,2023-01-02,16:00:00,18:00:00,Climbing
10844,355,2024-05-06,17:00:00,08:00:00,Class
10845,624,2023-04-30,08:00:00,10:00:00,Climbing
10846,485,2023-08-22,16:00:00,08:00:00,Class
10847,146,2024-06-15,16:00:00,15:00:00,Climbing
10848,33,2024-03-28,08:00:00,15:00:00,Climbing
10849,260,2023-03-01,18:00:00,16:00:00,Climbing
10850,87,2023-10-06,09:00:00,11:00:00,Climbing
10851,265,2024-02-04,08:00:00,15:00:00,Climbing
10852,542,2024-01-18,21:00:00,14:00:00,Climbing
10853,392,2024-02-21,12:00:00,11:00:00,Climbing
10854,232,2023-09-08,18:00:00,08:00:00,Climbing
10855,588,2023-04-07,20:00:00,19:00:00,Climbing
10856,447,2023-09-12,11:00:00,18:00:00,Climbing
10857,129,2023-12-21,18:00:00,20:00:00,Climbing
10858,271,2023-11-29,13:00:00,10:00:00,Climbing
10859,89,2023-02-08,07:00:00,15:00:00,Climbing
10860,466,2023-02-05,07:00:00,15:00:00,Climbing
10861,170,2024-06-11,06:00:00,19:00:00,Class
10862,128,2023-03-25,21:00:00,09:00:00,Climbing
10863,174,2023-06-11,10:00:00,14:00:00,Climbing
10864,26,2024-02-24,12:00:00,08:00:00,Climbing
10865,573,2023-08-13,14:00:00,11:00:00,Climbing
10866,511,2023-04-10,10:00:00,21:00:00,Climbing
10867,488,2023-09-13,16:00:00,21:00:00,Climbing
10868,579,2023-11-08,16:00:00,22:00:00,Climbing
10869,406,2023-09-05,21:00:00,23:00:00,Climbing
10870,26,2024-05-17,06:00:00,14:00:00,Climbing
10871,83,2023-06-05,08:00:00,11:00:00,Climbing
10872,364,2023-12-28,21:00:00,11:00:00,Class
10873,367,2023-03-03,13:00:00,23:00:00,Climbing
10874,60,2023-08-03,08:00:00,21:00:00,Climbing
10875,551,2024-02-10,12:00:00,22:00:00,Climbing
10876,635,2023-05-03,21:00:00,18:00:00,Class
10877,292,2023-11-19,15:00:00,14:00:00,Climbing
10878,789,2023-03-25,08:00:00,08:00:00,Climbing
10879,794,2023-02-26,07:00:00,12:00:00,Class
10880,191,2023-10-14,17:00:00,21:00:00,Class
10881,461,2024-01-05,18:00:00,21:00:00,Climbing
10882,664,2023-03-04,15:00:00,13:00:00,Climbing
10883,233,2024-05-17,19:00:00,14:00:00,Climbing
10884,474,2023-05-04,11:00:00,14:00:00,Climbing
10885,405,2023-03-07,07:00:00,19:00:00,Climbing
10886,658,2023-04-21,15:00:00,14:00:00,Class
10887,271,2023-04-03,19:00:00,09:00:00,Climbing
10888,134,2023-02-19,10:00:00,13:00:00,Climbing
10889,171,2024-03-12,10:00:00,23:00:00,Class
10890,415,2023-09-29,10:00:00,16:00:00,Climbing
10891,28,2023-08-01,11:00:00,14:00:00,Climbing
10892,136,2024-06-03,21:00:00,14:00:00,Climbing
10893,405,2023-07-22,08:00:00,20:00:00,Climbing
10894,505,2023-04-02,15:00:00,21:00:00,Climbing
10895,241,2023-05-30,10:00:00,09:00:00,Climbing
10896,444,2023-05-11,13:00:00,21:00:00,Climbing
10897,434,2023-09-30,09:00:00,22:00:00,Climbing
10898,228,2023-06-09,19:00:00,20:00:00,Climbing
10899,509,2023-10-10,10:00:00,20:00:00,Climbing
10900,799,2024-01-02,20:00:00,21:00:00,Class
10901,303,2024-03-01,20:00:00,14:00:00,Climbing
10902,34,2024-01-24,06:00:00,16:00:00,Climbing
10903,2,2023-04-23,06:00:00,10:00:00,Climbing
10904,362,2023-03-05,13:00:00,23:00:00,Climbing
10905,195,2023-10-24,07:00:00,09:00:00,Climbing
10906,606,2023-04-19,15:00:00,13:00:00,Climbing
10907,308,2023-02-16,15:00:00,19:00:00,Climbing
10908,647,2023-10-16,12:00:00,20:00:00,Climbing
10909,716,2023-06-28,12:00:00,09:00:00,Climbing
10910,250,2024-02-18,16:00:00,08:00:00,Climbing
10911,147,2023-06-21,19:00:00,17:00:00,Climbing
10912,346,2024-06-19,14:00:00,19:00:00,Climbing
10913,348,2024-02-19,06:00:00,11:00:00,Climbing
10914,254,2023-02-01,07:00:00,16:00:00,Climbing
10915,399,2023-10-06,19:00:00,17:00:00,Climbing
10916,334,2023-11-04,06:00:00,21:00:00,Climbing
10917,176,2024-01-16,06:00:00,10:00:00,Climbing
10918,125,2023-09-30,16:00:00,10:00:00,Climbing
10919,763,2023-09-22,09:00:00,13:00:00,Climbing
10920,398,2023-07-21,13:00:00,20:00:00,Climbing
10921,131,2023-05-29,15:00:00,23:00:00,Climbing
10922,562,2024-06-01,13:00:00,13:00:00,Climbing
10923,605,2023-06-23,17:00:00,22:00:00,Climbing
10924,407,2023-02-04,17:00:00,15:00:00,Climbing
10925,732,2023-04-02,16:00:00,20:00:00,Climbing
10926,334,2024-04-13,20:00:00,17:00:00,Climbing
10927,20,2023-11-17,14:00:00,13:00:00,Climbing
10928,205,2024-03-01,07:00:00,15:00:00,Climbing
10929,603,2024-03-18,21:00:00,15:00:00,Climbing
10930,355,2024-03-26,18:00:00,14:00:00,Climbing
10931,173,2023-10-29,12:00:00,12:00:00,Climbing
10932,189,2023-04-07,17:00:00,11:00:00,Climbing
10933,2,2023-03-23,19:00:00,08:00:00,Climbing
10934,168,2023-11-10,09:00:00,20:00:00,Class
10935,368,2023-07-20,08:00:00,13:00:00,Climbing
10936,536,2023-11-02,17:00:00,15:00:00,Climbing
10937,580,2023-09-30,21:00:00,23:00:00,Climbing
10938,370,2023-11-26,09:00:00,18:00:00,Climbing
10939,706,2023-01-18,09:00:00,21:00:00,Climbing
10940,596,2023-01-18,08:00:00,11:00:00,Class
10941,437,2024-01-30,14:00:00,23:00:00,Climbing
10942,207,2023-04-16,13:00:00,14:00:00,Class
10943,49,2023-12-23,19:00:00,10:00:00,Climbing
10944,544,2023-10-26,17:00:00,20:00:00,Class
10945,682,2024-06-21,15:00:00,21:00:00,Climbing
10946,129,2024-04-01,19:00:00,12:00:00,Climbing
10947,447,2023-08-14,17:00:00,14:00:00,Climbing
10948,614,2023-12-04,17:00:00,23:00:00,Climbing
10949,35,2023-03-06,07:00:00,19:00:00,Climbing
10950,199,2023-07-31,08:00:00,18:00:00,Climbing
10951,77,2024-02-06,18:00:00,16:00:00,Climbing
10952,369,2023-12-07,15:00:00,16:00:00,Climbing
10953,526,2023-09-23,12:00:00,14:00:00,Climbing
10954,349,2023-04-07,10:00:00,11:00:00,Class
10955,506,2024-03-15,06:00:00,13:00:00,Climbing
10956,643,2023-05-30,06:00:00,20:00:00,Climbing
10957,238,2024-03-24,17:00:00,21:00:00,Class
10958,280,2023-12-01,13:00:00,11:00:00,Climbing
10959,577,2023-07-23,11:00:00,10:00:00,Climbing
10960,432,2023-01-23,09:00:00,16:00:00,Climbing
10961,138,2023-05-08,08:00:00,12:00:00,Class
10962,269,2024-05-01,18:00:00,15:00:00,Climbing
10963,740,2024-03-23,14:00:00,10:00:00,Climbing
10964,201,2023-11-11,14:00:00,16:00:00,Climbing
10965,142,2023-09-13,17:00:00,23:00:00,Climbing
10966,612,2023-12-20,09:00:00,08:00:00,Climbing
10967,650,2023-09-13,21:00:00,09:00:00,Climbing
10968,680,2023-12-19,16:00:00,20:00:00,Climbing
10969,611,2023-06-18,13:00:00,11:00:00,Class
10970,355,2024-04-03,09:00:00,09:00:00,Climbing
10971,578,2024-01-19,13:00:00,16:00:00,Climbing
10972,329,2023-06-30,12:00:00,20:00:00,Climbing
10973,559,2024-03-30,21:00:00,14:00:00,Climbing
10974,231,2023-09-24,19:00:00,22:00:00,Class
10975,308,2023-04-06,17:00:00,20:00:00,Class
10976,658,2023-02-12,11:00:00,09:00:00,Climbing
10977,719,2024-01-18,12:00:00,18:00:00,Climbing
10978,146,2024-04-18,11:00:00,18:00:00,Climbing
10979,152,2024-03-17,16:00:00,22:00:00,Climbing
10980,791,2023-12-25,17:00:00,11:00:00,Climbing
10981,140,2023-03-19,21:00:00,20:00:00,Climbing
10982,663,2023-02-21,11:00:00,13:00:00,Climbing
10983,21,2023-07-08,21:00:00,09:00:00,Climbing
10984,254,2024-04-12,19:00:00,16:00:00,Climbing
10985,64,2024-06-10,12:00:00,10:00:00,Climbing
10986,218,2023-05-13,21:00:00,09:00:00,Climbing
10987,72,2024-02-21,09:00:00,19:00:00,Class
10988,162,2023-11-10,17:00:00,11:00:00,Climbing
10989,130,2023-01-18,10:00:00,21:00:00,Class
10990,581,2023-10-24,14:00:00,23:00:00,Climbing
10991,225,2024-03-16,07:00:00,12:00:00,Climbing
10992,758,2023-06-01,14:00:00,11:00:00,Climbing
10993,580,2024-05-05,21:00:00,19:00:00,Climbing
10994,454,2023-05-10,10:00:00,21:00:00,Climbing
10995,384,2023-02-11,15:00:00,23:00:00,Climbing
10996,107,2023-03-29,06:00:00,21:00:00,Climbing
10997,621,2024-04-02,16:00:00,10:00:00,Climbing
10998,103,2023-08-17,12:00:00,10:00:00,Climbing
10999,141,2024-03-11,10:00:00,19:00:00,Class
11000,577,2023-10-18,08:00:00,22:00:00,Climbing
11001,134,2023-09-20,08:00:00,21:00:00,Class
11002,199,2024-03-17,06:00:00,22:00:00,Climbing
11003,510,2023-08-20,12:00:00,20:00:00,Climbing
11004,667,2024-03-14,19:00:00,10:00:00,Climbing
11005,79,2023-02-25,07:00:00,10:00:00,Climbing
11006,482,2023-12-15,13:00:00,13:00:00,Climbing
11007,512,2024-01-20,19:00:00,22:00:00,Climbing
11008,250,2024-05-06,09:00:00,11:00:00,Climbing
11009,599,2023-05-03,09:00:00,20:00:00,Class
11010,753,2023-11-27,18:00:00,14:00:00,Climbing
11011,600,2023-08-25,16:00:00,14:00:00,Class
11012,483,2023-07-29,10:00:00,11:00:00,Climbing
11013,172,2023-02-28,21:00:00,08:00:00,Climbing
11014,17,2023-03-15,14:00:00,16:00:00,Climbing
11015,735,2024-04-02,20:00:00,14:00:00,Climbing
11016,294,2024-02-15,12:00:00,13:00:00,Climbing
11017,394,2023-07-29,08:00:00,12:00:00,Climbing
11018,498,2024-03-29,09:00:00,16:00:00,Climbing
11019,219,2023-02-14,14:00:00,21:00:00,Climbing
11020,234,2023-12-08,06:00:00,20:00:00,Climbing
11021,390,2024-04-19,13:00:00,16:00:00,Climbing
11022,248,2024-04-03,13:00:00,17:00:00,Climbing
11023,52,2023-07-23,19:00:00,18:00:00,Climbing
11024,15,2024-02-12,18:00:00,13:00:00,Climbing
11025,324,2023-08-22,12:00:00,15:00:00,Class
11026,441,2024-04-04,18:00:00,23:00:00,Climbing
11027,112,2023-10-18,11:00:00,14:00:00,Climbing
11028,696,2024-02-23,12:00:00,23:00:00,Climbing
11029,7,2023-02-12,15:00:00,19:00:00,Climbing
11030,563,2023-11-19,09:00:00,20:00:00,Climbing
11031,753,2023-10-29,09:00:00,08:00:00,Class
11032,245,2023-11-30,10:00:00,22:00:00,Class
11033,448,2024-01-16,09:00:00,23:00:00,Climbing
11034,365,2024-05-17,09:00:00,23:00:00,Climbing
11035,367,2024-03-05,14:00:00,09:00:00,Class
11036,698,2023-05-01,11:00:00,16:00:00,Climbing
11037,287,2024-03-27,19:00:00,17:00:00,Climbing
11038,604,2023-03-08,08:00:00,11:00:00,Climbing
11039,106,2023-12-07,08:00:00,18:00:00,Climbing
11040,13,2024-04-27,15:00:00,23:00:00,Climbing
11041,146,2023-02-25,13:00:00,22:00:00,Climbing
11042,478,2024-04-09,08:00:00,10:00:00,Climbing
11043,631,2024-03-12,19:00:00,09:00:00,Climbing
11044,715,2023-10-03,21:00:00,15:00:00,Climbing
11045,653,2023-06-18,09:00:00,21:00:00,Climbing
11046,115,2023-08-10,11:00:00,23:00:00,Climbing
11047,509,2024-06-13,14:00:00,14:00:00,Climbing
11048,152,2023-04-21,11:00:00,16:00:00,Climbing
11049,57,2023-11-14,21:00:00,23:00:00,Class
11050,382,2023-02-15,08:00:00,10:00:00,Climbing
11051,157,2023-04-30,21:00:00,08:00:00,Class
11052,133,2024-02-22,17:00:00,23:00:00,Climbing
11053,163,2023-06-15,11:00:00,20:00:00,Climbing
11054,275,2024-06-23,09:00:00,23:00:00,Climbing
11055,695,2023-10-01,10:00:00,23:00:00,Climbing
11056,77,2023-10-10,20:00:00,16:00:00,Climbing
11057,44,2023-01-20,19:00:00,21:00:00,Climbing
11058,718,2024-06-07,10:00:00,12:00:00,Climbing
11059,550,2023-04-06,08:00:00,12:00:00,Class
11060,318,2023-10-22,10:00:00,10:00:00,Class
11061,534,2023-08-05,17:00:00,20:00:00,Climbing
11062,585,2023-08-16,17:00:00,15:00:00,Climbing
11063,753,2023-12-18,10:00:00,15:00:00,Climbing
11064,154,2023-12-29,12:00:00,08:00:00,Climbing
11065,237,2023-03-26,14:00:00,22:00:00,Class
11066,517,2023-10-01,10:00:00,11:00:00,Climbing
11067,221,2024-03-08,14:00:00,13:00:00,Climbing
11068,310,2023-08-31,20:00:00,16:00:00,Climbing
11069,598,2023-04-01,10:00:00,09:00:00,Climbing
11070,177,2023-06-21,09:00:00,14:00:00,Climbing
11071,771,2023-04-27,11:00:00,17:00:00,Climbing
11072,220,2023-03-10,13:00:00,08:00:00,Climbing
11073,38,2023-07-26,09:00:00,17:00:00,Climbing
11074,654,2023-10-23,10:00:00,11:00:00,Climbing
11075,431,2023-02-09,15:00:00,17:00:00,Climbing
11076,747,2023-11-27,06:00:00,18:00:00,Class
11077,203,2024-06-27,15:00:00,22:00:00,Climbing
11078,448,2024-06-11,17:00:00,22:00:00,Climbing
11079,495,2024-03-29,20:00:00,23:00:00,Climbing
11080,684,2023-05-26,06:00:00,22:00:00,Climbing
11081,125,2023-01-13,21:00:00,19:00:00,Class
11082,65,2024-03-31,19:00:00,14:00:00,Climbing
11083,793,2023-01-31,21:00:00,10:00:00,Class
11084,784,2023-04-23,21:00:00,10:00:00,Climbing
11085,244,2023-10-25,13:00:00,23:00:00,Climbing
11086,527,2023-04-08,12:00:00,22:00:00,Climbing
11087,226,2024-04-01,10:00:00,11:00:00,Climbing
11088,465,2024-03-01,14:00:00,15:00:00,Climbing
11089,643,2024-02-18,06:00:00,23:00:00,Climbing
11090,707,2024-03-22,20:00:00,21:00:00,Climbing
11091,293,2023-05-01,08:00:00,10:00:00,Climbing
11092,721,2024-02-03,11:00:00,15:00:00,Climbing
11093,381,2023-07-14,06:00:00,17:00:00,Climbing
11094,625,2023-12-31,19:00:00,16:00:00,Climbing
11095,756,2023-03-08,17:00:00,19:00:00,Climbing
11096,166,2024-01-21,11:00:00,15:00:00,Climbing
11097,703,2024-06-15,07:00:00,22:00:00,Climbing
11098,769,2023-01-24,21:00:00,15:00:00,Climbing
11099,218,2023-02-21,21:00:00,16:00:00,Climbing
11100,275,2023-03-09,15:00:00,11:00:00,Climbing
11101,52,2023-08-24,19:00:00,19:00:00,Climbing
11102,374,2023-06-09,10:00:00,10:00:00,Class
11103,670,2024-03-17,16:00:00,15:00:00,Climbing
11104,363,2023-09-17,21:00:00,08:00:00,Climbing
11105,567,2023-09-23,15:00:00,21:00:00,Climbing
11106,14,2024-01-28,20:00:00,22:00:00,Climbing
11107,781,2023-07-17,07:00:00,17:00:00,Climbing
11108,340,2023-07-13,06:00:00,08:00:00,Climbing
11109,602,2024-02-19,19:00:00,11:00:00,Climbing
