climb_id,route_id,customer_id,climb_date,completed
10464,62,398,2023-08-19,No
10465,80,48,2024-03-01,Yes
10466,162,783,2023-10-06,Yes
10467,29,796,2023-01-09,No
10468,361,381,2023-01-09,Yes
10469,269,250,2023-09-16,Yes
10470,137,161,2023-11-17,Yes
10471,345,100,2024-03-26,No
10472,3,435,2023-11-19,No
10473,59,440,2023-11-21,No
10474,4,465,2024-06-29,No
10475,114,706,2023-01-01,Yes
10476,328,54,2023-07-10,Yes
10477,166,129,2024-05-23,No
10478,48,525,2023-07-29,Yes
10479,396,613,2023-05-12,No
10480,301,207,2023-08-28,Yes
10481,76,743,2024-02-24,Yes
10482,384,127,2024-02-22,Yes
10483,101,510,2023-07-02,Yes
10484,373,310,2023-03-06,No
10485,190,498,2024-06-11,Yes
10486,314,707,2023-05-07,No
10487,186,364,2024-05-22,No
10488,204,768,2023-08-09,No
10489,353,689,2024-06-24,Yes
10490,127,582,2023-05-16,No
10491,126,137,2024-01-01,Yes
10492,42,171,2024-03-24,Yes
10493,307,237,2023-08-11,Yes
10494,220,192,2023-03-22,No
10495,111,749,2023-02-23,No
10496,241,607,2023-05-04,No
10497,218,484,2023-01-31,No
10498,59,765,2024-04-19,No
10499,151,293,2024-01-21,No
10500,44,282,2023-12-23,Yes
10501,105,86,2024-01-16,Yes
10502,230,36,2023-12-14,No
10503,357,558,2023-01-20,No
10504,131,465,2023-11-12,Yes
10505,75,714,2023-08-14,No
10506,303,768,2023-03-28,No
10507,348,625,2023-12-31,No
10508,86,522,2023-08-23,Yes
10509,271,761,2023-05-21,Yes
10510,62,459,2024-02-05,Yes
10511,375,31,2023-02-02,Yes
10512,290,594,2023-07-20,Yes
10513,160,314,2023-06-02,Yes
10514,192,284,2023-03-08,Yes
10515,259,419,2023-03-13,No
10516,202,256,2023-04-28,Yes
10517,248,723,2023-01-12,No
10518,322,502,2023-11-23,Yes
10519,214,697,2023-10-07,No
10520,384,589,2024-04-13,Yes
10521,238,548,2024-03-11,Yes
10522,253,63,2024-06-18,Yes
10523,43,70,2023-01-13,Yes
10524,65,653,2023-10-01,No
10525,83,417,2023-04-03,Yes
10526,28,627,2023-09-14,Yes
10527,272,434,2023-04-11,Yes
10528,50,183,2023-02-10,Yes
10529,169,562,2024-03-30,No
10530,379,564,2023-08-25,Yes
10531,32,427,2024-01-10,No
10532,65,343,2023-03-03,Yes
10533,378,394,2023-11-11,Yes
10534,66,106,2024-03-29,Yes
10535,113,78,2024-05-02,Yes
10536,316,370,2023-06-15,Yes
10537,159,196,2024-05-13,Yes
10538,146,381,2023-09-24,Yes
10539,366,105,2023-05-15,No
10540,363,373,2023-10-29,Yes
10541,145,252,2024-01-12,No
10542,112,439,2023-02-15,No
10543,264,42,2024-01-15,Yes
10544,266,479,2024-02-19,No
10545,188,220,2023-08-24,No
10546,55,31,2024-05-05,No
10547,353,414,2023-05-02,No
10548,60,326,2023-04-15,Yes
10549,235,488,2023-12-09,Yes
10550,80,237,2023-09-09,Yes
10551,239,7,2023-08-17,Yes
10552,239,416,2023-12-09,No
10553,112,410,2023-07-19,No
10554,5,652,2024-06-08,No
10555,217,654,2024-05-08,Yes
10556,243,43,2023-06-19,No
10557,76,286,2023-04-16,No
10558,164,9,2023-04-08,Yes
10559,244,334,2024-03-01,No
10560,237,404,2023-11-27,No
10561,83,452,2023-10-23,Yes
10562,24,25,2023-12-25,No
10563,390,502,2024-02-08,Yes
10564,75,131,2023-05-04,No
10565,381,37,2024-06-19,No
10566,194,412,2023-07-13,No
10567,142,586,2023-02-12,Yes
10568,40,444,2024-04-01,No
10569,239,330,2023-10-18,Yes
10570,252,188,2023-01-10,Yes
10571,106,236,2023-11-29,Yes
10572,78,148,2023-12-06,Yes
10573,364,766,2024-01-05,No
10574,238,208,2023-11-22,Yes
10575,379,581,2023-05-26,No
10576,129,392,2024-06-30,Yes
10577,23,717,2023-09-13,Yes
10578,257,584,2023-08-01,No
10579,44,93,2023-01-03,Yes
10580,365,800,2023-11-08,Yes
10581,175,108,2023-09-24,Yes
10582,28,664,2024-06-01,Yes
10583,127,470,2023-06-24,Yes
10584,122,723,2024-01-07,No
10585,87,25,2023-12-11,Yes
10586,355,459,2024-03-08,Yes
10587,28,368,2024-03-11,No
10588,148,216,2023-01-03,No
10589,180,256,2024-04-19,Yes
10590,17,532,2023-03-06,Yes
10591,192,309,2023-01-29,Yes
10592,133,500,2024-03-17,No
10593,188,113,2023-02-16,Yes
10594,185,768,2023-01-25,Yes
10595,197,103,2023-05-13,No
10596,50,493,2023-10-14,Yes
10597,129,21,2024-04-21,Yes
10598,386,285,2024-05-17,Yes
10599,13,201,2023-09-05,Yes
10600,135,72,2023-11-19,No
10601,223,674,2024-05-20,Yes
10602,160,554,2024-02-28,Yes
10603,194,610,2023-12-07,Yes
10604,299,9,2023-05-14,Yes
10605,239,335,2023-09-15,Yes
10606,165,720,2024-04-14,No
10607,305,741,2023-06-20,Yes
10608,68,420,2023-03-21,No
10609,254,7,2023-03-26,Yes
10610,303,505,2024-02-27,No
10611,377,707,2023-04-01,Yes
10612,328,736,2023-01-25,Yes
10613,205,242,2024-04-12,Yes
10614,192,418,2024-05-25,No
10615,260,237,2024-06-23,No
10616,236,104,2023-07-19,Yes
10617,364,246,2024-05-12,No
10618,54,355,2023-03-26,Yes
10619,286,250,2024-06-27,Yes
10620,240,696,2023-01-10,No
10621,301,37,2023-07-09,Yes
10622,17,582,2024-02-12,Yes
10623,208,183,2023-11-26,No
10624,387,420,2023-08-07,Yes
10625,345,631,2023-02-12,Yes
10626,175,650,2024-06-04,Yes
10627,219,461,2024-04-12,Yes
10628,13,743,2023-02-11,No
10629,219,179,2024-02-16,No
10630,23,517,2023-04-02,No
10631,260,165,2024-06-11,No
10632,328,57,2023-02-06,Yes
10633,274,248,2023-04-11,Yes
10634,375,742,2024-02-27,Yes
10635,291,29,2023-01-10,No
10636,99,568,2024-04-24,No
10637,75,714,2023-05-23,No
10638,204,287,2024-04-16,No
10639,272,751,2023-09-15,No
10640,268,96,2023-02-01,No
10641,317,758,2023-10-23,Yes
10642,315,180,2024-01-30,No
10643,72,269,2023-10-20,No
10644,65,740,2024-05-07,Yes
10645,326,29,2024-02-16,No
10646,71,621,2023-03-09,No
10647,43,599,2023-01-26,No
10648,321,186,2023-07-17,No
10649,39,156,2024-01-21,Yes
10650,142,105,2024-04-13,No
10651,290,671,2024-04-15,No
10652,236,687,2023-02-07,No
10653,321,705,2024-03-16,Yes
10654,282,542,2023-06-07,Yes
10655,36,452,2024-05-17,No
10656,162,102,2023-09-29,Yes
10657,153,502,2023-03-24,No
10658,24,456,2024-06-27,Yes
10659,108,310,2023-04-22,Yes
10660,7,598,2023-05-30,No
10661,360,396,2023-10-17,Yes
10662,153,12,2023-01-15,Yes
10663,351,659,2024-03-27,No
10664,397,627,2023-09-05,Yes
10665,93,142,2023-07-12,No
10666,287,132,2023-08-29,Yes
10667,162,645,2024-06-14,Yes
10668,125,298,2023-09-27,No
10669,262,549,2024-02-16,Yes
10670,355,543,2023-01-09,Yes
10671,13,380,2024-02-18,No
10672,250,313,2023-02-21,No
10673,370,242,2024-03-10,Yes
10674,168,555,2024-05-17,Yes
10675,141,714,2023-05-08,No
10676,106,311,2023-06-01,No
10677,309,601,2024-03-18,Yes
10678,237,265,2024-03-05,Yes
10679,184,564,2024-03-09,Yes
10680,300,620,2024-03-17,Yes
10681,220,333,2023-07-08,Yes
10682,177,181,2024-06-03,No
10683,37,363,2024-05-06,Yes
10684,18,289,2023-03-11,Yes
10685,258,2,2023-01-24,Yes
10686,353,535,2024-05-17,Yes
10687,235,784,2023-04-28,Yes
10688,197,176,2024-02-10,No
10689,384,248,2023-12-29,Yes
10690,12,361,2024-02-01,Yes
10691,16,214,2023-12-04,No
10692,222,644,2023-06-06,Yes
10693,274,500,2023-11-21,Yes
10694,27,409,2023-10-18,Yes
10695,367,580,2023-06-17,No
10696,248,707,2023-07-10,Yes
10697,219,498,2023-12-21,No
10698,11,108,2024-04-02,No
10699,66,39,2023-11-22,Yes
10700,25,109,2023-08-28,No
10701,289,372,2023-03-09,Yes
10702,291,22,2023-01-10,No
10703,216,188,2023-02-17,Yes
10704,320,164,2023-02-07,Yes
10705,249,689,2023-04-01,Yes
10706,321,601,2024-05-09,No
10707,115,289,2023-03-24,Yes
10708,153,77,2023-04-16,Yes
10709,181,211,2023-12-02,No
10710,189,659,2023-10-22,No
10711,162,369,2024-04-02,Yes
10712,143,518,2023-05-06,Yes
10713,338,796,2023-09-22,No
10714,362,193,2023-03-01,Yes
10715,156,205,2023-11-18,Yes
10716,309,206,2023-11-26,Yes
10717,22,782,2024-04-08,Yes
10718,8,652,2023-06-30,Yes
10719,152,455,2023-06-12,No
10720,268,356,2024-06-04,Yes
10721,152,593,2023-09-04,Yes
10722,129,8,2023-06-08,No
10723,360,590,2023-11-28,Yes
10724,156,266,2023-03-20,Yes
10725,136,342,2023-07-31,Yes
10726,259,357,2023-09-09,Yes
10727,81,592,2024-04-28,Yes
10728,116,710,2024-02-02,Yes
10729,115,600,2023-08-02,Yes
10730,366,254,2023-09-12,Yes
10731,331,562,2024-05-30,No
10732,105,559,2024-04-02,Yes
10733,34,669,2023-03-06,Yes
10734,148,358,2023-07-16,Yes
10735,147,9,2023-09-11,Yes
10736,112,753,2023-04-21,No
10737,376,578,2023-03-12,No
10738,118,739,2023-06-23,Yes
10739,226,54,2023-12-28,No
10740,59,400,2024-06-08,No
10741,201,499,2024-06-17,Yes
10742,339,534,2024-04-24,No
10743,166,143,2024-01-24,Yes
10744,156,633,2023-02-10,No
10745,299,156,2023-01-09,No
10746,358,413,2023-01-13,Yes
10747,109,32,2023-02-24,No
10748,14,493,2023-09-11,No
10749,26,784,2023-01-11,Yes
10750,153,33,2023-07-14,Yes
10751,223,167,2024-06-04,No
10752,185,434,2023-11-03,Yes
10753,125,526,2023-11-28,Yes
10754,154,199,2023-09-26,No
10755,398,532,2024-06-20,Yes
10756,194,562,2023-04-02,No
10757,70,679,2024-06-17,Yes
10758,64,776,2023-09-13,Yes
10759,162,30,2024-05-21,No
10760,311,759,2023-12-17,No
10761,105,231,2023-04-21,No
10762,232,660,2024-03-11,No
10763,182,540,2023-03-14,No
10764,188,457,2024-03-20,Yes
10765,131,663,2023-01-20,No
10766,246,471,2023-03-20,Yes
10767,291,585,2023-07-16,No
10768,100,551,2023-02-05,Yes
10769,264,290,2024-03-23,No
10770,372,150,2023-09-04,No
10771,93,600,2023-12-05,No
10772,340,175,2023-02-25,No
10773,313,530,2023-01-04,Yes
10774,74,264,2024-06-20,No
10775,375,317,2023-03-20,No
10776,289,469,2024-03-30,Yes
10777,67,414,2023-12-17,Yes
10778,218,122,2024-03-16,No
10779,83,433,2023-11-26,Yes
10780,231,200,2023-08-01,Yes
10781,234,447,2023-10-17,Yes
10782,103,555,2023-10-20,Yes
10783,386,93,2023-04-08,No
10784,214,145,2023-12-16,Yes
10785,154,427,2023-04-06,No
10786,161,446,2023-10-24,Yes
10787,28,757,2024-01-03,Yes
10788,387,278,2024-03-19,Yes
10789,181,273,2023-10-25,No
10790,61,250,2023-12-03,Yes
10791,170,68,2024-02-02,Yes
10792,195,148,2023-07-18,Yes
10793,322,686,2023-01-26,No
10794,379,398,2023-06-11,Yes
10795,256,415,2023-03-06,Yes
10796,93,31,2024-02-20,No
10797,302,771,2024-03-21,No
10798,287,534,2024-06-13,Yes
10799,314,126,2023-11-26,No
10800,271,181,2023-09-18,Yes
10801,394,566,2024-05-29,Yes
10802,107,27,2024-05-17,No
10803,342,472,2023-12-18,Yes
10804,244,287,2024-02-28,Yes
10805,98,679,2023-04-19,Yes
10806,298,569,2023-10-09,Yes
10807,104,323,2023-07-06,Yes
10808,185,103,2024-03-26,Yes
10809,14,347,2024-05-01,No
10810,84,289,2023-08-08,Yes
10811,99,60,2023-09-19,Yes
10812,65,414,2023-05-07,No
10813,16,397,2024-04-25,Yes
10814,208,148,2023-03-17,Yes
10815,170,456,2024-05-16,Yes
10816,371,648,2023-12-04,Yes
10817,153,483,2023-05-15,No
10818,48,76,2023-08-22,No
10819,107,405,2023-02-25,No
10820,53,141,2023-11-22,Yes
10821,335,758,2024-03-17,Yes
10822,130,30,2023-12-23,No
10823,261,478,2023-04-01,No
10824,233,561,2023-10-30,Yes
10825,395,186,2024-03-28,Yes
10826,220,2,2024-04-15,Yes
10827,236,795,2024-02-12,Yes
10828,109,135,2023-07-19,Yes
10829,130,690,2024-06-19,Yes
10830,97,219,2024-03-22,No
10831,40,309,2024-04-05,No
10832,76,74,2024-04-10,No
10833,169,140,2024-02-05,Yes
10834,247,401,2023-10-03,No
10835,223,589,2023-09-02,Yes
10836,25,120,2024-02-21,Yes
10837,183,533,2023-09-23,Yes
10838,84,508,2024-05-07,Yes
10839,383,741,2023-05-05,Yes
10840,312,270,2024-03-02,No
10841,172,364,2023-05-11,No
10842,70,22,2023-09-14,Yes
10843,123,6,2023-02-16,No
10844,144,122,2023-09-29,No
10845,195,684,2023-10-16,Yes
10846,139,16,2023-04-09,No
10847,387,738,2023-06-27,Yes
10848,151,300,2023-04-27,Yes
10849,238,797,2023-08-24,No
10850,103,533,2023-12-15,Yes
10851,72,578,2023-03-19,No
10852,81,584,2023-08-04,No
10853,159,292,2023-10-26,Yes
10854,232,131,2024-03-12,No
10855,52,753,2023-12-07,Yes
10856,60,41,2024-03-26,Yes
10857,352,741,2023-02-08,Yes
10858,335,604,2023-04-12,No
10859,347,434,2024-05-21,Yes
10860,63,14,2023-12-29,Yes
10861,189,624,2023-08-14,Yes
10862,86,680,2023-07-18,No
10863,294,661,2024-02-14,No
10864,91,733,2024-04-30,No
10865,264,225,2023-10-19,Yes
10866,362,432,2023-03-14,Yes
10867,127,197,2024-04-19,Yes
10868,128,286,2023-08-09,Yes
10869,283,298,2024-05-02,Yes
10870,290,497,2024-02-25,Yes
10871,157,499,2023-06-27,No
10872,187,24,2023-03-03,Yes
10873,291,209,2023-10-06,No
10874,361,315,2023-02-14,No
10875,88,193,2024-03-28,No
10876,319,566,2023-01-31,Yes
10877,322,234,2024-05-30,No
10878,168,335,2023-09-29,Yes
10879,367,316,2023-09-22,Yes
10880,144,550,2024-04-05,Yes
10881,369,705,2023-10-27,Yes
10882,321,523,2023-08-20,Yes
10883,126,244,2023-04-22,No
10884,35,695,2024-02-04,Yes
10885,197,425,2023-10-01,Yes
10886,203,492,2023-10-04,Yes
10887,217,494,2023-05-20,No
10888,116,229,2023-03-20,Yes
10889,200,643,2023-06-23,Yes
10890,399,651,2024-03-16,Yes
10891,231,316,2023-12-09,Yes
10892,67,650,2023-07-12,No
10893,28,140,2023-06-11,Yes
10894,92,39,2023-01-03,No
10895,333,512,2023-01-17,No
10896,6,16,2023-09-20,Yes
10897,260,355,2023-05-21,Yes
10898,372,409,2024-05-27,Yes
10899,101,252,2023-11-01,No
10900,98,775,2024-05-08,No
10901,133,373,2023-04-22,Yes
10902,222,252,2023-03-09,Yes
10903,169,669,2024-03-31,No
10904,368,203,2023-11-30,Yes
10905,75,82,2024-01-23,No
10906,287,634,2023-10-30,Yes
10907,395,332,2023-07-15,Yes
10908,64,703,2023-06-07,Yes
10909,190,139,2023-02-22,Yes
10910,292,639,2023-02-13,No
10911,382,796,2023-09-04,Yes
10912,12,119,2023-06-09,Yes
10913,88,46,2023-11-13,Yes
10914,83,338,2024-01-23,No
10915,227,515,2023-12-25,No
10916,129,142,2024-04-28,Yes
10917,6,679,2024-02-06,Yes
10918,314,537,2023-08-04,No
10919,20,163,2023-07-17,Yes
10920,121,286,2023-02-03,Yes
10921,362,607,2023-10-29,Yes
10922,12,122,2024-01-07,Yes
10923,10,743,2023-06-24,Yes
10924,304,578,2024-04-07,Yes
10925,359,39,2023-07-17,Yes
10926,383,284,2023-07-15,Yes
10927,8,192,2023-06-23,No
10928,3,231,2023-02-21,No
10929,49,643,2024-06-27,No
10930,114,377,2023-09-22,No
10931,238,84,2024-05-28,Yes
10932,167,586,2023-11-11,Yes
10933,67,220,2024-04-20,Yes
10934,326,375,2023-11-26,No
10935,239,774,2023-12-21,Yes
10936,34,493,2024-06-04,Yes
10937,150,164,2024-02-21,No
10938,52,599,2023-04-08,No
10939,267,532,2023-12-26,No
10940,194,454,2023-07-05,Yes
10941,188,244,2023-08-11,No
10942,280,121,2024-04-20,No
10943,7,441,2024-04-11,Yes
10944,71,564,2023-07-13,No
10945,52,777,2024-05-11,No
10946,344,617,2023-09-17,Yes
10947,32,75,2023-06-06,Yes
10948,52,491,2023-01-24,No
10949,213,324,2023-06-19,Yes
10950,32,454,2024-02-24,Yes
10951,281,306,2023-09-20,No
10952,236,646,2023-04-28,No
10953,307,555,2023-09-18,No
10954,97,17,2024-05-12,Yes
10955,161,800,2023-06-10,No
10956,246,267,2024-01-11,No
10957,119,235,2023-03-14,Yes
10958,38,154,2024-04-22,Yes
10959,241,146,2023-10-06,No
10960,164,542,2023-06-05,Yes
10961,336,704,2024-04-11,Yes
10962,25,363,2023-03-19,No
10963,70,672,2023-07-12,Yes
10964,75,569,2023-04-03,Yes
10965,29,62,2024-04-21,No
10966,350,391,2023-08-28,Yes
10967,179,762,2023-06-10,Yes
10968,228,142,2024-04-13,Yes
10969,27,103,2024-05-09,No
10970,327,12,2023-02-23,Yes
10971,2,383,2023-11-26,Yes
10972,9,83,2023-10-31,Yes
10973,115,487,2024-04-01,Yes
10974,88,50,2023-10-04,Yes
10975,111,73,2023-02-20,No
10976,271,425,2024-06-15,Yes
10977,258,465,2023-10-27,Yes
10978,305,520,2023-12-14,Yes
10979,398,771,2023-01-29,Yes
10980,146,139,2024-03-14,Yes
10981,74,560,2024-05-09,Yes
10982,262,140,2023-06-08,No
10983,21,245,2023-06-07,No
10984,279,516,2023-04-22,Yes
10985,39,626,2023-10-26,No
10986,319,657,2023-01-12,Yes
10987,50,797,2023-03-12,No
10988,98,622,2023-12-01,Yes
10989,199,407,2023-09-23,No
10990,6,62,2024-02-12,No
10991,321,504,2024-02-11,No
10992,146,640,2023-08-26,No
10993,291,79,2024-01-05,Yes
10994,363,140,2024-04-15,Yes
10995,47,560,2023-11-23,No
10996,67,417,2024-06-13,Yes
10997,65,397,2024-06-27,Yes
10998,131,351,2023-10-08,No
10999,210,483,2023-05-23,No
11000,15,166,2024-03-07,Yes
11001,379,121,2023-04-06,Yes
11002,398,756,2024-02-28,Yes
11003,37,215,2023-08-31,Yes
11004,273,717,2024-03-01,No
11005,115,114,2023-06-12,No
11006,272,479,2023-09-06,No
11007,285,178,2024-04-02,Yes
11008,216,487,2023-07-05,Yes
11009,20,268,2023-08-11,No
11010,348,727,2023-11-11,Yes
11011,149,794,2023-12-18,No
11012,151,351,2023-04-14,Yes
11013,372,731,2023-12-01,No
11014,383,113,2023-09-21,No
11015,328,461,2024-03-08,Yes
11016,111,350,2023-12-23,Yes
11017,395,577,2023-10-01,No
11018,311,515,2024-04-15,Yes
11019,189,136,2023-11-25,Yes
11020,37,766,2023-09-14,Yes
11021,394,90,2023-04-17,No
11022,273,158,2023-04-23,Yes
11023,332,398,2023-03-23,Yes
11024,306,17,2024-03-25,Yes
11025,371,373,2023-01-20,Yes
11026,273,711,2024-06-13,Yes
11027,358,706,2023-11-20,Yes
11028,299,469,2023-03-03,No
11029,152,486,2024-03-20,Yes
11030,290,248,2024-04-23,No
11031,224,134,2023-07-21,No
11032,241,231,2023-07-18,No
11033,88,322,2024-04-08,Yes
11034,241,130,2023-09-23,Yes
11035,256,444,2023-10-08,Yes
11036,222,636,2024-05-02,No
11037,314,387,2023-03-12,Yes
11038,124,221,2024-04-29,Yes
11039,342,113,2024-05-21,Yes
11040,382,263,2023-01-08,Yes
11041,256,687,2024-01-09,Yes
11042,256,30,2023-06-04,Yes
11043,93,547,2023-11-05,No
11044,84,315,2023-12-21,Yes
11045,272,465,2023-11-16,No
11046,400,446,2024-01-07,No
11047,200,785,2023-11-02,No
11048,130,637,2024-02-10,Yes
11049,216,176,2023-10-21,Yes
11050,208,574,2023-04-22,No
11051,130,99,2023-04-19,Yes
11052,298,775,2023-12-22,No
11053,251,115,2023-10-06,Yes
11054,240,743,2023-07-16,Yes
11055,4,695,2023-11-07,Yes
11056,10,229,2024-06-23,No
11057,115,468,2023-12-11,Yes
11058,279,166,2024-01-15,Yes
11059,206,325,2024-01-01,Yes
11060,74,510,2024-01-16,Yes
11061,316,757,2023-04-17,Yes
11062,399,39,2023-03-13,No
11063,283,413,2024-03-02,Yes
11064,92,512,2023-05-12,Yes
11065,78,669,2023-01-05,Yes
11066,263,109,2023-06-13,No
11067,39,742,2023-09-11,No
11068,198,439,2023-05-27,Yes
11069,291,207,2023-02-21,Yes
11070,400,60,2023-05-18,Yes
11071,154,490,2023-02-14,No
11072,324,252,2023-10-21,Yes
11073,138,194,2024-01-10,Yes
11074,361,4,2024-01-26,No
11075,13,532,2024-03-08,Yes
11076,299,722,2023-01-29,Yes
11077,117,234,2024-02-11,Yes
11078,370,198,2024-02-13,Yes
11079,12,567,2023-10-05,Yes
11080,170,558,2023-11-25,Yes
11081,160,47,2024-01-06,No
11082,144,598,2023-09-29,No
11083,163,76,2024-06-26,No
11084,123,326,2023-01-27,Yes
11085,91,210,2023-03-04,Yes
11086,338,468,2023-05-31,No
11087,169,467,2023-11-10,Yes
11088,246,389,2024-05-19,Yes
11089,303,800,2024-06-11,Yes
11090,139,378,2024-06-10,No
11091,376,241,2024-06-05,No
11092,359,682,2024-04-16,Yes
11093,244,404,2023-10-19,Yes
11094,263,652,2024-01-04,Yes
11095,63,242,2023-01-13,Yes
11096,349,238,2023-01-16,Yes
11097,128,138,2024-04-21,Yes
11098,239,490,2023-07-20,No
11099,366,386,2023-07-25,Yes
11100,273,656,2023-04-15,No
11101,243,45,2023-05-23,No
11102,242,169,2024-01-24,Yes
11103,153,300,2024-04-16,Yes
11104,378,698,2023-07-25,No
11105,59,183,2023-12-30,No
11106,230,467,2024-02-05,Yes
11107,37,213,2023-10-10,Yes
11108,74,281,2023-08-07,Yes
11109,182,499,2023-11-26,Yes
11110,108,268,2023-11-05,No
11111,111,449,2023-06-25,No
11112,250,438,2023-07-04,Yes
11113,12,320,2023-04-19,Yes
11114,265,191,2023-11-07,Yes
11115,288,527,2024-05-27,Yes
11116,239,376,2023-07-06,No
11117,82,581,2024-01-03,No
11118,392,721,2024-03-26,Yes
11119,107,355,2024-06-11,No
11120,161,157,2024-03-16,No
11121,396,760,2023-02-22,Yes
11122,162,587,2023-02-10,Yes
11123,195,363,2024-01-27,Yes
11124,129,641,2024-02-04,Yes
11125,133,464,2024-04-25,No
11126,38,413,2024-03-07,Yes
11127,21,204,2023-11-20,Yes
11128,59,192,2024-01-19,No
11129,376,421,2023-12-02,No
11130,94,439,2024-05-08,Yes
11131,276,74,2023-09-04,Yes
11132,351,657,2023-04-10,No
11133,43,719,2023-04-12,Yes
11134,232,767,2023-01-12,No
11135,318,626,2024-03-23,Yes
11136,258,473,2023-11-16,No
11137,330,712,2023-09-11,Yes
11138,299,790,2024-02-11,No
11139,286,135,2023-06-22,Yes
11140,167,585,2024-02-03,Yes
11141,194,771,2024-04-14,Yes
11142,3,438,2023-12-04,Yes
11143,204,696,2024-06-15,No
11144,99,192,2024-02-06,Yes
11145,129,777,2023-08-28,Yes
11146,129,587,2023-12-08,No
11147,285,50,2023-03-07,Yes
11148,228,71,2024-05-14,Yes
11149,265,313,2023-12-22,Yes
11150,373,8,2023-08-13,Yes
11151,140,375,2024-04-11,Yes
11152,313,309,2023-02-03,No
11153,396,75,2023-10-18,No
11154,230,419,2024-02-11,Yes
11155,339,113,2024-01-21,Yes
11156,363,177,2023-01-10,No
11157,116,152,2023-05-04,Yes
11158,340,78,2024-04-15,Yes
11159,228,775,2023-05-22,Yes
11160,110,691,2023-09-20,Yes
11161,346,420,2024-06-24,No
11162,79,162,2023-11-23,Yes
11163,314,330,2023-11-01,No
11164,58,357,2023-11-13,No
11165,168,693,2023-04-09,Yes
11166,44,67,2024-01-12,No
11167,380,673,2023-01-13,Yes
11168,99,246,2023-06-26,Yes
11169,319,242,2023-06-18,Yes
11170,151,322,2023-02-10,Yes
11171,277,618,2023-07-03,Yes
11172,144,310,2023-11-26,Yes
11173,354,765,2023-07-26,No
11174,68,197,2023-01-12,No
11175,8,506,2023-12-09,No
11176,302,296,2023-06-17,Yes
11177,338,110,2024-06-30,No
11178,37,650,2024-05-07,Yes
11179,64,14,2023-09-24,No
11180,80,125,2023-07-21,Yes
11181,218,51,2023-02-08,No
11182,218,731,2023-01-01,No
11183,82,793,2024-03-12,No
11184,179,122,2023-09-27,No
11185,291,482,2023-06-24,No
11186,20,534,2023-11-08,Yes
11187,123,548,2023-06-17,Yes
11188,276,795,2023-07-29,Yes
11189,75,238,2023-02-10,Yes
11190,63,533,2023-08-30,Yes
11191,77,415,2023-03-19,Yes
11192,354,477,2023-08-24,Yes
11193,269,646,2024-02-29,No
11194,327,336,2023-05-09,Yes
11195,353,136,2023-05-06,Yes
11196,86,62,2024-01-24,Yes
11197,155,735,2023-10-21,Yes
11198,351,115,2023-08-18,Yes
11199,315,208,2023-01-27,No
11200,215,35,2023-09-15,Yes
11201,291,509,2023-08-12,Yes
11202,352,469,2023-03-30,No
11203,183,794,2024-05-24,No
11204,325,586,2023-08-11,Yes
11205,259,320,2023-01-01,No
11206,170,766,2024-06-13,No
11207,295,216,2023-09-13,Yes
11208,300,772,2023-12-07,No
11209,371,583,2023-07-30,Yes
11210,207,644,2024-03-04,No
11211,194,105,2023-06-19,Yes
11212,183,528,2023-09-05,No
11213,31,269,2023-08-21,Yes
11214,161,227,2023-08-26,Yes
11215,142,690,2023-12-10,Yes
11216,222,323,2024-03-06,Yes
11217,98,416,2023-08-03,Yes
11218,239,515,2023-12-10,Yes
11219,29,352,2023-02-05,Yes
11220,8,95,2023-02-09,Yes
11221,333,744,2023-02-28,No
11222,49,550,2023-05-05,Yes
11223,144,195,2023-04-08,Yes
11224,89,494,2023-09-19,No
11225,168,295,2023-05-26,Yes
11226,3,185,2024-01-12,No
11227,13,567,2024-03-02,Yes
11228,230,528,2023-08-09,Yes
11229,205,388,2024-04-28,Yes
11230,26,231,2023-11-17,No
11231,162,302,2024-04-24,Yes
11232,139,635,2023-09-12,No
11233,289,426,2023-07-07,No
11234,213,428,2023-10-20,No
11235,343,72,2023-07-30,No
11236,213,302,2023-06-24,Yes
11237,295,252,2023-02-28,Yes
11238,174,761,2023-09-16,Yes
11239,210,204,2023-12-16,Yes
11240,369,471,2024-03-11,Yes
11241,42,2,2024-04-20,No
11242,129,709,2023-04-03,Yes
11243,323,337,2023-07-31,No
11244,210,191,2023-12-01,Yes
11245,110,651,2023-12-14,Yes
11246,109,252,2024-04-20,Yes
11247,20,658,2023-10-11,Yes
11248,386,177,2023-10-26,No
11249,136,728,2023-07-16,No
11250,322,724,2024-06-07,No
11251,116,142,2023-04-27,Yes
11252,171,629,2024-02-01,Yes
11253,338,593,2023-10-14,Yes
11254,253,25,2023-05-26,No
11255,245,400,2023-04-19,Yes
11256,120,295,2023-11-17,Yes
11257,202,469,2023-01-25,No
11258,300,30,2024-06-07,Yes
11259,386,739,2023-07-06,No
11260,112,277,2024-06-30,Yes
11261,290,72,2023-11-03,No
11262,262,683,2023-06-18,No
11263,303,221,2023-05-06,Yes
11264,51,223,2024-02-24,Yes
11265,235,189,2023-01-30,No
11266,21,233,2024-03-02,Yes
11267,208,616,2023-12-12,Yes
11268,366,403,2023-07-10,No
11269,336,532,2023-11-08,Yes
11270,251,431,2024-04-29,No
11271,189,280,2024-06-02,No
11272,322,576,2024-05-26,No
11273,16,360,2023-10-09,Yes
11274,38,65,2023-11-18,Yes
11275,272,327,2023-04-10,No
